map_id,group,x,y,family,raw_byte17,quantity,terrain_id,claim,side
sav_007,2p,608,496,iron,45,13,32,255,768
sav_007,2p,612,496,iron,36,4,32,255,768
sav_007,2p,613,496,iron,38,6,32,255,768
sav_007,2p,614,496,iron,44,12,35,255,768
sav_007,2p,615,496,iron,38,6,129,255,768
sav_007,2p,616,496,iron,33,1,128,255,768
sav_007,2p,618,496,iron,36,4,128,255,768
sav_007,2p,619,496,iron,42,10,128,255,768
sav_007,2p,157,497,iron,40,8,32,255,768
sav_007,2p,158,497,iron,34,2,32,255,768
sav_007,2p,159,497,iron,33,1,32,255,768
sav_007,2p,160,497,iron,39,7,32,255,768
sav_007,2p,161,497,iron,37,5,32,255,768
sav_007,2p,162,497,iron,37,5,32,255,768
sav_007,2p,163,497,iron,46,14,32,255,768
sav_007,2p,164,497,iron,36,4,32,255,768
sav_007,2p,166,497,iron,37,5,32,255,768
sav_007,2p,167,497,iron,45,13,35,255,768
sav_007,2p,175,497,iron,44,12,129,255,768
sav_007,2p,176,497,iron,46,14,129,255,768
sav_007,2p,177,497,iron,41,9,35,255,768
sav_007,2p,178,497,iron,45,13,35,255,768
sav_007,2p,179,497,iron,38,6,35,255,768
sav_007,2p,180,497,iron,38,6,32,255,768
sav_007,2p,181,497,iron,41,9,32,255,768
sav_007,2p,182,497,iron,43,11,32,255,768
sav_007,2p,218,497,iron,33,1,32,255,768
sav_007,2p,220,497,iron,44,12,32,255,768
sav_007,2p,229,497,iron,44,12,32,255,768
sav_007,2p,271,497,iron,45,13,32,255,768
sav_007,2p,272,497,iron,37,5,32,255,768
sav_007,2p,273,497,iron,47,15,32,255,768
sav_007,2p,279,497,iron,42,10,128,255,768
sav_007,2p,295,497,iron,35,3,129,255,768
sav_007,2p,458,497,iron,47,15,32,255,768
sav_007,2p,463,497,iron,46,14,32,255,768
sav_007,2p,467,497,iron,46,14,32,255,768
sav_007,2p,468,497,iron,38,6,32,255,768
sav_007,2p,470,497,iron,38,6,32,255,768
sav_007,2p,471,497,iron,34,2,32,255,768
sav_007,2p,472,497,iron,39,7,32,255,768
sav_007,2p,476,497,iron,34,2,32,255,768
sav_007,2p,477,497,iron,35,3,32,255,768
sav_007,2p,484,497,iron,35,3,33,255,768
sav_007,2p,530,497,iron,40,8,32,255,768
sav_007,2p,595,497,iron,33,1,32,255,768
sav_007,2p,610,497,iron,46,14,32,255,768
sav_007,2p,612,497,iron,39,7,32,255,768
sav_007,2p,613,497,iron,35,3,32,255,768
sav_007,2p,614,497,iron,42,10,32,255,768
sav_007,2p,615,497,iron,35,3,35,255,768
sav_007,2p,616,497,iron,37,5,129,255,768
sav_007,2p,617,497,iron,33,1,128,255,768
sav_007,2p,618,497,iron,36,4,129,255,768
sav_007,2p,619,497,iron,35,3,129,255,768
sav_007,2p,620,497,iron,41,9,129,255,768
sav_007,2p,621,497,iron,38,6,129,255,768
sav_007,2p,160,498,iron,43,11,32,255,768
sav_007,2p,162,498,iron,33,1,32,255,768
sav_007,2p,163,498,iron,37,5,32,255,768
sav_007,2p,164,498,iron,40,8,32,255,768
sav_007,2p,165,498,iron,39,7,32,255,768
sav_007,2p,166,498,iron,43,11,32,255,768
sav_007,2p,167,498,iron,43,11,35,255,768
sav_007,2p,176,498,iron,34,2,128,255,768
sav_007,2p,177,498,iron,36,4,129,255,768
sav_007,2p,178,498,iron,41,9,129,255,768
sav_007,2p,179,498,iron,40,8,129,255,768
sav_007,2p,180,498,iron,33,1,35,255,768
sav_007,2p,181,498,iron,46,14,35,255,768
sav_007,2p,182,498,iron,45,13,35,255,768
sav_007,2p,205,498,iron,42,10,32,255,768
sav_007,2p,206,498,iron,41,9,32,255,768
sav_007,2p,218,498,iron,43,11,32,255,768
sav_007,2p,219,498,iron,33,1,32,255,768
sav_007,2p,222,498,iron,33,1,35,255,768
sav_007,2p,224,498,iron,34,2,129,255,768
sav_007,2p,225,498,iron,47,15,128,255,768
sav_007,2p,268,498,iron,39,7,32,255,768
sav_007,2p,273,498,iron,44,12,32,255,768
sav_007,2p,279,498,iron,41,9,129,255,768
sav_007,2p,457,498,iron,41,9,32,255,768
sav_007,2p,462,498,iron,44,12,32,255,768
sav_007,2p,469,498,iron,46,14,32,255,768
sav_007,2p,470,498,iron,40,8,32,255,768
sav_007,2p,477,498,iron,36,4,32,255,768
sav_007,2p,484,498,iron,36,4,32,255,768
sav_007,2p,485,498,iron,38,6,33,255,768
sav_007,2p,486,498,iron,43,11,33,255,768
sav_007,2p,596,498,iron,40,8,32,255,768
sav_007,2p,609,498,iron,37,5,32,255,768
sav_007,2p,611,498,iron,33,1,32,255,768
sav_007,2p,612,498,iron,40,8,32,255,768
sav_007,2p,614,498,iron,46,14,32,255,768
sav_007,2p,616,498,iron,33,1,35,255,768
sav_007,2p,617,498,iron,40,8,129,255,768
sav_007,2p,618,498,iron,35,3,129,255,768
sav_007,2p,619,498,iron,34,2,35,255,768
sav_007,2p,620,498,iron,44,12,35,255,768
sav_007,2p,621,498,iron,45,13,35,255,768
sav_007,2p,622,498,iron,34,2,35,255,768
sav_007,2p,165,499,iron,39,7,35,255,768
sav_007,2p,166,499,iron,43,11,35,255,768
sav_007,2p,167,499,iron,38,6,35,255,768
sav_007,2p,175,499,iron,42,10,128,255,768
sav_007,2p,177,499,iron,35,3,128,255,768
sav_007,2p,178,499,iron,35,3,128,255,768
sav_007,2p,179,499,iron,45,13,128,255,768
sav_007,2p,180,499,iron,46,14,129,255,768
sav_007,2p,181,499,iron,39,7,129,255,768
sav_007,2p,182,499,iron,36,4,129,255,768
sav_007,2p,183,499,iron,43,11,129,255,768
sav_007,2p,205,499,iron,33,1,35,255,768
sav_007,2p,207,499,iron,41,9,32,255,768
sav_007,2p,208,499,iron,47,15,32,255,768
sav_007,2p,219,499,iron,33,1,32,255,768
sav_007,2p,220,499,iron,45,13,32,255,768
sav_007,2p,225,499,iron,47,15,128,255,768
sav_007,2p,273,499,iron,34,2,35,255,768
sav_007,2p,457,499,iron,43,11,32,255,768
sav_007,2p,462,499,iron,42,10,32,255,768
sav_007,2p,465,499,iron,46,14,32,255,768
sav_007,2p,469,499,iron,41,9,32,255,768
sav_007,2p,474,499,iron,42,10,32,255,768
sav_007,2p,475,499,iron,39,7,32,255,768
sav_007,2p,480,499,iron,36,4,32,255,768
sav_007,2p,481,499,iron,38,6,32,255,768
sav_007,2p,486,499,iron,38,6,32,255,768
sav_007,2p,487,499,iron,40,8,33,255,768
sav_007,2p,608,499,iron,41,9,32,255,768
sav_007,2p,611,499,iron,46,14,32,255,768
sav_007,2p,613,499,iron,44,12,32,255,768
sav_007,2p,614,499,iron,35,3,32,255,768
sav_007,2p,615,499,iron,47,15,32,255,768
sav_007,2p,616,499,iron,36,4,35,255,768
sav_007,2p,617,499,iron,44,12,129,255,768
sav_007,2p,619,499,iron,42,10,35,255,768
sav_007,2p,620,499,iron,33,1,32,255,768
sav_007,2p,621,499,iron,44,12,32,255,768
sav_007,2p,622,499,iron,47,15,32,255,768
sav_007,2p,623,499,iron,34,2,32,255,768
sav_007,2p,176,500,iron,33,1,128,255,768
sav_007,2p,177,500,iron,47,15,128,255,768
sav_007,2p,178,500,iron,44,12,128,255,768
sav_007,2p,179,500,iron,36,4,128,255,768
sav_007,2p,180,500,iron,42,10,128,255,768
sav_007,2p,181,500,iron,45,13,128,255,768
sav_007,2p,183,500,iron,37,5,128,255,768
sav_007,2p,205,500,iron,45,13,129,255,768
sav_007,2p,206,500,iron,42,10,129,255,768
sav_007,2p,207,500,iron,35,3,35,255,768
sav_007,2p,209,500,iron,36,4,32,255,768
sav_007,2p,210,500,iron,37,5,32,255,768
sav_007,2p,223,500,iron,42,10,129,255,768
sav_007,2p,230,500,iron,38,6,35,255,768
sav_007,2p,265,500,iron,33,1,32,255,768
sav_007,2p,267,500,iron,43,11,32,255,768
sav_007,2p,269,500,iron,39,7,35,255,768
sav_007,2p,458,500,iron,40,8,32,255,768
sav_007,2p,471,500,iron,40,8,32,255,768
sav_007,2p,480,500,iron,35,3,32,255,768
sav_007,2p,481,500,iron,35,3,32,255,768
sav_007,2p,482,500,iron,39,7,32,255,768
sav_007,2p,483,500,iron,46,14,32,255,768
sav_007,2p,484,500,iron,41,9,32,255,768
sav_007,2p,485,500,iron,43,11,32,255,768
sav_007,2p,486,500,iron,33,1,32,255,768
sav_007,2p,487,500,iron,44,12,32,255,768
sav_007,2p,488,500,iron,40,8,32,255,768
sav_007,2p,489,500,iron,38,6,33,255,768
sav_007,2p,561,500,iron,41,9,32,255,768
sav_007,2p,562,500,iron,43,11,32,255,768
sav_007,2p,563,500,iron,33,1,32,255,768
sav_007,2p,564,500,iron,35,3,32,255,768
sav_007,2p,565,500,iron,39,7,32,255,768
sav_007,2p,566,500,iron,38,6,32,255,768
sav_007,2p,604,500,iron,34,2,35,255,768
sav_007,2p,608,500,iron,43,11,35,255,768
sav_007,2p,609,500,iron,43,11,35,255,768
sav_007,2p,610,500,iron,45,13,32,255,768
sav_007,2p,611,500,iron,46,14,32,255,768
sav_007,2p,614,500,iron,35,3,35,255,768
sav_007,2p,615,500,iron,33,1,35,255,768
sav_007,2p,616,500,iron,46,14,35,255,768
sav_007,2p,617,500,iron,39,7,35,255,768
sav_007,2p,618,500,iron,42,10,35,255,768
sav_007,2p,619,500,iron,41,9,32,255,768
sav_007,2p,620,500,iron,45,13,32,255,768
sav_007,2p,621,500,iron,40,8,32,255,768
sav_007,2p,622,500,iron,44,12,32,255,768
sav_007,2p,176,501,iron,36,4,128,255,768
sav_007,2p,177,501,iron,37,5,128,255,768
sav_007,2p,178,501,iron,34,2,128,255,768
sav_007,2p,179,501,iron,41,9,128,255,768
sav_007,2p,181,501,iron,42,10,128,255,768
sav_007,2p,182,501,iron,41,9,128,255,768
sav_007,2p,184,501,iron,37,5,128,255,768
sav_007,2p,204,501,iron,40,8,128,255,768
sav_007,2p,205,501,iron,38,6,128,255,768
sav_007,2p,208,501,iron,38,6,35,255,768
sav_007,2p,209,501,iron,43,11,35,255,768
sav_007,2p,210,501,iron,34,2,32,255,768
sav_007,2p,221,501,iron,43,11,32,255,768
sav_007,2p,222,501,iron,46,14,35,255,768
sav_007,2p,225,501,iron,36,4,128,255,768
sav_007,2p,228,501,iron,40,8,128,255,768
sav_007,2p,230,501,iron,34,2,129,255,768
sav_007,2p,232,501,iron,46,14,129,255,768
sav_007,2p,265,501,iron,33,1,32,255,768
sav_007,2p,269,501,iron,39,7,32,255,768
sav_007,2p,274,501,iron,47,15,32,255,768
sav_007,2p,458,501,iron,34,2,32,255,768
sav_007,2p,459,501,iron,41,9,32,255,768
sav_007,2p,462,501,iron,39,7,32,255,768
sav_007,2p,476,501,iron,43,11,32,255,768
sav_007,2p,481,501,iron,42,10,32,255,768
sav_007,2p,482,501,iron,38,6,32,255,768
sav_007,2p,484,501,iron,40,8,32,255,768
sav_007,2p,488,501,iron,37,5,32,255,768
sav_007,2p,489,501,iron,37,5,32,255,768
sav_007,2p,561,501,iron,42,10,32,255,768
sav_007,2p,562,501,iron,34,2,32,255,768
sav_007,2p,563,501,iron,41,9,32,255,768
sav_007,2p,564,501,iron,47,15,32,255,768
sav_007,2p,565,501,iron,40,8,32,255,768
sav_007,2p,566,501,iron,46,14,32,255,768
sav_007,2p,608,501,iron,40,8,129,255,768
sav_007,2p,609,501,iron,38,6,35,255,768
sav_007,2p,610,501,iron,45,13,32,255,768
sav_007,2p,611,501,iron,35,3,32,255,768
sav_007,2p,615,501,iron,36,4,35,255,768
sav_007,2p,616,501,iron,37,5,35,255,768
sav_007,2p,617,501,iron,46,14,32,255,768
sav_007,2p,618,501,iron,41,9,32,255,768
sav_007,2p,619,501,iron,39,7,32,255,768
sav_007,2p,620,501,iron,33,1,32,255,768
sav_007,2p,622,501,iron,33,1,32,255,768
sav_007,2p,624,501,iron,36,4,32,255,768
sav_007,2p,180,502,iron,35,3,128,255,768
sav_007,2p,181,502,iron,41,9,128,255,768
sav_007,2p,183,502,iron,38,6,128,255,768
sav_007,2p,184,502,iron,40,8,128,255,768
sav_007,2p,185,502,iron,34,2,128,255,768
sav_007,2p,205,502,iron,33,1,128,255,768
sav_007,2p,206,502,iron,45,13,128,255,768
sav_007,2p,207,502,iron,34,2,128,255,768
sav_007,2p,208,502,iron,45,13,129,255,768
sav_007,2p,209,502,iron,36,4,129,255,768
sav_007,2p,210,502,iron,37,5,35,255,768
sav_007,2p,211,502,iron,36,4,35,255,768
sav_007,2p,224,502,iron,37,5,128,255,768
sav_007,2p,225,502,iron,39,7,128,255,768
sav_007,2p,229,502,iron,45,13,128,255,768
sav_007,2p,266,502,iron,47,15,32,255,768
sav_007,2p,268,502,iron,42,10,32,255,768
sav_007,2p,272,502,iron,43,11,32,255,768
sav_007,2p,286,502,iron,42,10,129,255,768
sav_007,2p,459,502,iron,45,13,32,255,768
sav_007,2p,467,502,iron,39,7,32,255,768
sav_007,2p,481,502,iron,39,7,32,255,768
sav_007,2p,482,502,iron,44,12,32,255,768
sav_007,2p,483,502,iron,47,15,32,255,768
sav_007,2p,484,502,iron,46,14,32,255,768
sav_007,2p,486,502,iron,37,5,32,255,768
sav_007,2p,487,502,iron,33,1,32,255,768
sav_007,2p,490,502,iron,44,12,32,255,768
sav_007,2p,562,502,iron,40,8,32,255,768
sav_007,2p,563,502,iron,46,14,32,255,768
sav_007,2p,564,502,iron,41,9,32,255,768
sav_007,2p,565,502,iron,40,8,32,255,768
sav_007,2p,566,502,iron,46,14,32,255,768
sav_007,2p,568,502,iron,39,7,32,255,768
sav_007,2p,608,502,iron,37,5,129,255,768
sav_007,2p,609,502,iron,42,10,35,255,768
sav_007,2p,610,502,iron,34,2,32,255,768
sav_007,2p,616,502,iron,37,5,35,255,768
sav_007,2p,617,502,iron,47,15,32,255,768
sav_007,2p,618,502,iron,39,7,32,255,768
sav_007,2p,619,502,iron,38,6,32,255,768
sav_007,2p,620,502,iron,36,4,32,255,768
sav_007,2p,621,502,iron,36,4,32,255,768
sav_007,2p,622,502,iron,35,3,32,255,768
sav_007,2p,624,502,iron,36,4,32,255,768
sav_007,2p,181,503,iron,44,12,128,255,768
sav_007,2p,182,503,iron,36,4,128,255,768
sav_007,2p,183,503,iron,43,11,128,255,768
sav_007,2p,184,503,iron,40,8,128,255,768
sav_007,2p,185,503,iron,34,2,128,255,768
sav_007,2p,207,503,iron,34,2,128,255,768
sav_007,2p,208,503,iron,42,10,128,255,768
sav_007,2p,209,503,iron,36,4,128,255,768
sav_007,2p,210,503,iron,36,4,129,255,768
sav_007,2p,211,503,iron,38,6,129,255,768
sav_007,2p,212,503,iron,33,1,129,255,768
sav_007,2p,213,503,iron,45,13,129,255,768
sav_007,2p,225,503,iron,39,7,128,255,768
sav_007,2p,226,503,iron,39,7,128,255,768
sav_007,2p,228,503,iron,33,1,128,255,768
sav_007,2p,266,503,iron,37,5,32,255,768
sav_007,2p,267,503,iron,46,14,32,255,768
sav_007,2p,269,503,iron,33,1,32,255,768
sav_007,2p,285,503,iron,38,6,35,255,768
sav_007,2p,286,503,iron,37,5,35,255,768
sav_007,2p,287,503,iron,36,4,129,255,768
sav_007,2p,288,503,iron,43,11,129,255,768
sav_007,2p,289,503,iron,36,4,129,255,768
sav_007,2p,459,503,iron,46,14,32,255,768
sav_007,2p,460,503,iron,46,14,32,255,768
sav_007,2p,466,503,iron,47,15,32,255,768
sav_007,2p,467,503,iron,38,6,32,255,768
sav_007,2p,468,503,iron,38,6,32,255,768
sav_007,2p,479,503,iron,44,12,32,255,768
sav_007,2p,480,503,iron,38,6,32,255,768
sav_007,2p,482,503,iron,44,12,32,255,768
sav_007,2p,483,503,iron,45,13,32,255,768
sav_007,2p,484,503,iron,39,7,32,255,768
sav_007,2p,486,503,iron,47,15,32,255,768
sav_007,2p,487,503,iron,46,14,32,255,768
sav_007,2p,488,503,iron,37,5,32,255,768
sav_007,2p,489,503,iron,46,14,32,255,768
sav_007,2p,490,503,iron,40,8,32,255,768
sav_007,2p,491,503,iron,45,13,32,255,768
sav_007,2p,564,503,iron,35,3,32,255,768
sav_007,2p,565,503,iron,43,11,32,255,768
sav_007,2p,567,503,iron,34,2,32,255,768
sav_007,2p,568,503,iron,42,10,32,255,768
sav_007,2p,569,503,iron,33,1,32,255,768
sav_007,2p,617,503,iron,41,9,32,255,768
sav_007,2p,618,503,iron,35,3,32,255,768
sav_007,2p,619,503,iron,39,7,32,255,768
sav_007,2p,620,503,iron,33,1,32,255,768
sav_007,2p,621,503,iron,38,6,32,255,768
sav_007,2p,622,503,iron,37,5,32,255,768
sav_007,2p,623,503,iron,44,12,32,255,768
sav_007,2p,625,503,iron,36,4,32,255,768
sav_007,2p,150,504,iron,41,9,32,255,768
sav_007,2p,152,504,iron,36,4,32,255,768
sav_007,2p,182,504,iron,36,4,128,255,768
sav_007,2p,183,504,iron,38,6,128,255,768
sav_007,2p,184,504,iron,33,1,128,255,768
sav_007,2p,185,504,iron,47,15,128,255,768
sav_007,2p,207,504,iron,37,5,128,255,768
sav_007,2p,208,504,iron,34,2,128,255,768
sav_007,2p,209,504,iron,33,1,128,255,768
sav_007,2p,210,504,iron,35,3,128,255,768
sav_007,2p,211,504,iron,46,14,128,255,768
sav_007,2p,212,504,iron,44,12,128,255,768
sav_007,2p,213,504,iron,38,6,128,255,768
sav_007,2p,226,504,iron,41,9,128,255,768
sav_007,2p,232,504,iron,46,14,128,255,768
sav_007,2p,267,504,iron,44,12,32,255,768
sav_007,2p,269,504,iron,38,6,32,255,768
sav_007,2p,273,504,iron,42,10,32,255,768
sav_007,2p,286,504,iron,41,9,32,255,768
sav_007,2p,287,504,iron,40,8,35,255,768
sav_007,2p,288,504,iron,44,12,35,255,768
sav_007,2p,289,504,iron,33,1,35,255,768
sav_007,2p,290,504,iron,35,3,35,255,768
sav_007,2p,291,504,iron,43,11,32,255,768
sav_007,2p,460,504,iron,42,10,32,255,768
sav_007,2p,461,504,iron,33,1,32,255,768
sav_007,2p,463,504,iron,40,8,32,255,768
sav_007,2p,466,504,iron,45,13,32,255,768
sav_007,2p,467,504,iron,45,13,32,255,768
sav_007,2p,468,504,iron,33,1,32,255,768
sav_007,2p,469,504,iron,33,1,32,255,768
sav_007,2p,470,504,iron,33,1,32,255,768
sav_007,2p,471,504,iron,38,6,32,255,768
sav_007,2p,478,504,iron,33,1,32,255,768
sav_007,2p,479,504,iron,42,10,32,255,768
sav_007,2p,480,504,iron,46,14,32,255,768
sav_007,2p,483,504,iron,38,6,32,255,768
sav_007,2p,484,504,iron,38,6,32,255,768
sav_007,2p,485,504,iron,46,14,32,255,768
sav_007,2p,486,504,iron,45,13,32,255,768
sav_007,2p,488,504,iron,33,1,32,255,768
sav_007,2p,489,504,iron,38,6,32,255,768
sav_007,2p,490,504,iron,47,15,32,255,768
sav_007,2p,561,504,iron,41,9,32,255,768
sav_007,2p,563,504,iron,34,2,32,255,768
sav_007,2p,564,504,iron,39,7,32,255,768
sav_007,2p,567,504,iron,40,8,32,255,768
sav_007,2p,568,504,iron,45,13,32,255,768
sav_007,2p,569,504,iron,34,2,32,255,768
sav_007,2p,570,504,iron,43,11,32,255,768
sav_007,2p,619,504,iron,39,7,32,255,768
sav_007,2p,620,504,iron,34,2,32,255,768
sav_007,2p,621,504,iron,41,9,32,255,768
sav_007,2p,624,504,iron,44,12,32,255,768
sav_007,2p,625,504,iron,38,6,32,255,768
sav_007,2p,150,505,iron,47,15,32,255,768
sav_007,2p,183,505,iron,35,3,128,255,768
sav_007,2p,184,505,iron,45,13,128,255,768
sav_007,2p,207,505,iron,35,3,128,255,768
sav_007,2p,208,505,iron,38,6,128,255,768
sav_007,2p,209,505,iron,35,3,128,255,768
sav_007,2p,210,505,iron,44,12,128,255,768
sav_007,2p,211,505,iron,41,9,128,255,768
sav_007,2p,212,505,iron,41,9,128,255,768
sav_007,2p,213,505,iron,40,8,128,255,768
sav_007,2p,214,505,iron,39,7,128,255,768
sav_007,2p,268,505,iron,41,9,32,255,768
sav_007,2p,271,505,iron,46,14,32,255,768
sav_007,2p,286,505,iron,45,13,32,255,768
sav_007,2p,287,505,iron,38,6,32,255,768
sav_007,2p,288,505,iron,40,8,32,255,768
sav_007,2p,289,505,iron,47,15,32,255,768
sav_007,2p,290,505,iron,34,2,32,255,768
sav_007,2p,291,505,iron,37,5,32,255,768
sav_007,2p,461,505,iron,34,2,32,255,768
sav_007,2p,462,505,iron,39,7,32,255,768
sav_007,2p,463,505,iron,40,8,32,255,768
sav_007,2p,464,505,iron,43,11,32,255,768
sav_007,2p,465,505,iron,41,9,32,255,768
sav_007,2p,466,505,iron,42,10,32,255,768
sav_007,2p,467,505,iron,38,6,32,255,768
sav_007,2p,468,505,iron,42,10,32,255,768
sav_007,2p,469,505,iron,33,1,32,255,768
sav_007,2p,480,505,iron,38,6,32,255,768
sav_007,2p,481,505,iron,47,15,32,255,768
sav_007,2p,482,505,iron,43,11,32,255,768
sav_007,2p,484,505,iron,35,3,32,255,768
sav_007,2p,485,505,iron,42,10,32,255,768
sav_007,2p,486,505,iron,35,3,32,255,768
sav_007,2p,487,505,iron,47,15,32,255,768
sav_007,2p,490,505,iron,35,3,32,255,768
sav_007,2p,491,505,iron,42,10,32,255,768
sav_007,2p,492,505,iron,45,13,32,255,768
sav_007,2p,561,505,iron,43,11,32,255,768
sav_007,2p,562,505,iron,34,2,32,255,768
sav_007,2p,564,505,iron,41,9,32,255,768
sav_007,2p,567,505,iron,45,13,32,255,768
sav_007,2p,568,505,iron,33,1,32,255,768
sav_007,2p,569,505,iron,35,3,32,255,768
sav_007,2p,570,505,iron,39,7,32,255,768
sav_007,2p,571,505,iron,37,5,32,255,768
sav_007,2p,619,505,iron,46,14,32,255,768
sav_007,2p,620,505,iron,36,4,32,255,768
sav_007,2p,621,505,iron,45,13,32,255,768
sav_007,2p,622,505,iron,40,8,32,255,768
sav_007,2p,624,505,iron,43,11,32,255,768
sav_007,2p,625,505,iron,41,9,32,255,768
sav_007,2p,150,506,iron,42,10,32,255,768
sav_007,2p,153,506,iron,36,4,32,255,768
sav_007,2p,156,506,iron,39,7,35,255,768
sav_007,2p,209,506,iron,43,11,128,255,768
sav_007,2p,210,506,iron,35,3,128,255,768
sav_007,2p,211,506,iron,39,7,128,255,768
sav_007,2p,212,506,iron,35,3,128,255,768
sav_007,2p,213,506,iron,35,3,128,255,768
sav_007,2p,214,506,iron,34,2,128,255,768
sav_007,2p,272,506,iron,37,5,32,255,768
sav_007,2p,275,506,iron,46,14,32,255,768
sav_007,2p,286,506,iron,36,4,32,255,768
sav_007,2p,287,506,iron,47,15,32,255,768
sav_007,2p,288,506,iron,44,12,32,255,768
sav_007,2p,289,506,iron,47,15,32,255,768
sav_007,2p,290,506,iron,47,15,32,255,768
sav_007,2p,291,506,iron,33,1,32,255,768
sav_007,2p,464,506,iron,41,9,32,255,768
sav_007,2p,465,506,iron,42,10,32,255,768
sav_007,2p,466,506,iron,45,13,32,255,768
sav_007,2p,467,506,iron,39,7,32,255,768
sav_007,2p,469,506,iron,45,13,32,255,768
sav_007,2p,470,506,iron,33,1,32,255,768
sav_007,2p,471,506,iron,33,1,32,255,768
sav_007,2p,483,506,iron,42,10,32,255,768
sav_007,2p,484,506,iron,37,5,32,255,768
sav_007,2p,485,506,iron,47,15,32,255,768
sav_007,2p,486,506,iron,45,13,32,255,768
sav_007,2p,487,506,iron,37,5,32,255,768
sav_007,2p,488,506,iron,46,14,32,255,768
sav_007,2p,489,506,iron,44,12,32,255,768
sav_007,2p,491,506,iron,45,13,32,255,768
sav_007,2p,492,506,iron,36,4,32,255,768
sav_007,2p,563,506,iron,38,6,32,255,768
sav_007,2p,565,506,iron,46,14,32,255,768
sav_007,2p,566,506,iron,33,1,32,255,768
sav_007,2p,568,506,iron,36,4,32,255,768
sav_007,2p,569,506,iron,39,7,32,255,768
sav_007,2p,570,506,iron,41,9,32,255,768
sav_007,2p,571,506,iron,40,8,32,255,768
sav_007,2p,621,506,iron,37,5,32,255,768
sav_007,2p,622,506,iron,36,4,32,255,768
sav_007,2p,624,506,iron,42,10,32,255,768
sav_007,2p,626,506,iron,46,14,32,255,768
sav_007,2p,153,507,iron,46,14,32,255,768
sav_007,2p,209,507,iron,46,14,128,255,768
sav_007,2p,210,507,iron,46,14,128,255,768
sav_007,2p,211,507,iron,35,3,128,255,768
sav_007,2p,212,507,iron,45,13,128,255,768
sav_007,2p,214,507,iron,45,13,128,255,768
sav_007,2p,215,507,iron,41,9,128,255,768
sav_007,2p,276,507,iron,46,14,32,255,768
sav_007,2p,278,507,iron,43,11,32,255,768
sav_007,2p,285,507,iron,40,8,32,255,768
sav_007,2p,286,507,iron,46,14,32,255,768
sav_007,2p,287,507,iron,44,12,32,255,768
sav_007,2p,288,507,iron,47,15,32,255,768
sav_007,2p,289,507,iron,42,10,32,255,768
sav_007,2p,290,507,iron,46,14,32,255,768
sav_007,2p,291,507,iron,33,1,32,255,768
sav_007,2p,292,507,iron,35,3,32,255,768
sav_007,2p,293,507,iron,44,12,32,255,768
sav_007,2p,314,507,iron,44,12,32,255,768
sav_007,2p,315,507,iron,35,3,32,255,768
sav_007,2p,316,507,iron,47,15,32,255,768
sav_007,2p,317,507,iron,34,2,32,255,768
sav_007,2p,318,507,iron,40,8,32,255,768
sav_007,2p,467,507,iron,41,9,32,255,768
sav_007,2p,468,507,iron,46,14,32,255,768
sav_007,2p,470,507,iron,33,1,32,255,768
sav_007,2p,471,507,iron,45,13,32,255,768
sav_007,2p,473,507,iron,47,15,32,255,768
sav_007,2p,485,507,iron,35,3,32,255,768
sav_007,2p,486,507,iron,41,9,32,255,768
sav_007,2p,487,507,iron,44,12,32,255,768
sav_007,2p,488,507,iron,39,7,32,255,768
sav_007,2p,489,507,iron,42,10,32,255,768
sav_007,2p,490,507,iron,41,9,32,255,768
sav_007,2p,491,507,iron,45,13,32,255,768
sav_007,2p,527,507,iron,35,3,33,255,768
sav_007,2p,528,507,iron,38,6,33,255,768
sav_007,2p,529,507,iron,43,11,33,255,768
sav_007,2p,563,507,iron,45,13,32,255,768
sav_007,2p,564,507,iron,44,12,32,255,768
sav_007,2p,567,507,iron,40,8,32,255,768
sav_007,2p,568,507,iron,33,1,32,255,768
sav_007,2p,569,507,iron,33,1,32,255,768
sav_007,2p,570,507,iron,36,4,32,255,768
sav_007,2p,571,507,iron,46,14,32,255,768
sav_007,2p,594,507,iron,40,8,32,255,768
sav_007,2p,621,507,iron,33,1,32,255,768
sav_007,2p,623,507,iron,40,8,32,255,768
sav_007,2p,625,507,iron,35,3,32,255,768
sav_007,2p,626,507,iron,35,3,32,255,768
sav_007,2p,158,508,iron,39,7,128,255,768
sav_007,2p,211,508,iron,35,3,128,255,768
sav_007,2p,212,508,iron,42,10,128,255,768
sav_007,2p,213,508,iron,45,13,128,255,768
sav_007,2p,214,508,iron,35,3,128,255,768
sav_007,2p,273,508,iron,38,6,35,255,768
sav_007,2p,276,508,iron,33,1,32,255,768
sav_007,2p,279,508,iron,45,13,32,255,768
sav_007,2p,286,508,iron,36,4,32,255,768
sav_007,2p,287,508,iron,42,10,32,255,768
sav_007,2p,288,508,iron,43,11,32,255,768
sav_007,2p,289,508,iron,33,1,32,255,768
sav_007,2p,290,508,iron,36,4,32,255,768
sav_007,2p,291,508,iron,33,1,32,255,768
sav_007,2p,292,508,iron,40,8,32,255,768
sav_007,2p,293,508,iron,43,11,32,255,768
sav_007,2p,294,508,iron,38,6,32,255,768
sav_007,2p,295,508,iron,34,2,32,255,768
sav_007,2p,314,508,iron,43,11,32,255,768
sav_007,2p,315,508,iron,45,13,32,255,768
sav_007,2p,316,508,iron,36,4,32,255,768
sav_007,2p,317,508,iron,37,5,32,255,768
